Car.PitchAcc,Car.PitchVel,Car.RollAcc,Car.RollVel,Car.YawAcc,Car.YawVel,Car.ax,Car.ay,Car.az,Car.v,Car.vx,Car.vy,Car.vz,Time
rad/s^2,rad/s,rad/s^2,rad/s,rad/s^2,rad/s,m/s^2,m/s^2,m/s^2,m/s,m/s,m/s,m/s,s
0.000629419,-0.000862067,-0.004052157,0.001686187,0.158416107,0.465399712,-0.340002477,2.653277159,-0.028950254,5.236382484,5.192843437,0.673341453,0.026230151,157.861
0.000669767,-0.000855212,-0.003970587,0.001647986,0.155969337,0.466971815,-0.340294242,2.657639503,-0.029048182,5.236428738,5.192586899,0.675683141,0.026131399,157.871
0.000713744,-0.000847837,-0.003764626,0.001611059,0.153603822,0.468519658,-0.340565205,2.661971092,-0.029144987,5.236489773,5.192348003,0.677988231,0.026033565,157.881
0.000787768,-0.000839908,-0.003374309,0.001576885,0.151361361,0.470044285,-0.340917319,2.666339636,-0.029225064,5.236565113,5.192127705,0.680258095,0.025936726,157.891
0.000797237,-0.000831764,-0.003324386,0.00154553,0.148958981,0.471546292,-0.341161966,2.670480967,-0.029285379,5.236655235,5.191926003,0.682493866,0.025840871,157.901
0.000819333,-0.000823284,-0.003300197,0.001514155,0.146579146,0.473024041,-0.341362238,2.674468756,-0.029365323,5.236759663,5.191741943,0.684693217,0.025746064,157.911
0.000858754,-0.000814513,-0.003176428,0.001483103,0.144240394,0.474477887,-0.341619968,2.678399324,-0.029422745,5.236878395,5.191576481,0.686856687,0.025652399,157.921
0.000864037,-0.000805518,-0.003004359,0.001454147,0.141975939,0.475909114,-0.34176451,2.682382584,-0.029493852,5.237011433,5.191428661,0.688986242,0.025559926,157.931
0.000885331,-0.000796403,-0.002936772,0.001425955,0.139666557,0.477317184,-0.341961473,2.686159849,-0.029547133,5.237158775,5.191299438,0.691081226,0.025468627,157.941
0.000902797,-0.000787109,-0.002828022,0.001398627,0.137409911,0.478702456,-0.342145443,2.689910173,-0.02959547,5.237319946,5.191187382,0.693142057,0.025378559,157.951
0.000914956,-0.000777699,-0.002686018,0.00137267,0.135209814,0.480065584,-0.34232983,2.693629742,-0.029630788,5.237494946,5.191093445,0.695169628,0.025289752,157.961
0.000917631,-0.000768258,-0.002637632,0.001347518,0.13298893,0.48140651,-0.342455447,2.697225571,-0.029677562,5.237683773,5.191017151,0.697163999,0.0252022,157.971
0.000915045,-0.000758643,-0.002429074,0.001323964,0.130915016,0.482726067,-0.34254241,2.700896502,-0.02973404,5.237886429,5.190958023,0.699126065,0.025115954,157.981
0.000912175,-0.000749267,-0.002587989,0.001300031,0.128613278,0.484023452,-0.34265402,2.70419836,-0.029766716,5.23810339,5.190917015,0.701055288,0.025030937,157.991
0.000975495,-0.000739641,-0.002247842,0.001276567,0.126628801,0.4852992,-0.342974603,2.707744122,-0.02976146,5.238332748,5.190892696,0.702951789,0.024947256,158.001
0.001065293,-0.000729121,-0.000855712,0.001262572,0.1254123,0.486559361,-0.343354791,2.712127924,-0.029774534,5.238574505,5.19088316,0.704822838,0.024865072,158.011
0.001181154,-0.000717459,0.001129408,0.001266136,0.124795124,0.487810671,-0.343859941,2.717109919,-0.029800056,5.238826752,5.190886497,0.706676483,0.024784338,158.021
0.001294587,-0.000704726,0.002994961,0.001289142,0.124401584,0.489057213,-0.344479889,2.722254515,-0.029820025,5.239090919,5.190902233,0.708516777,0.024704933,158.031
0.001406416,-0.000690928,0.00479881,0.001330303,0.124262258,0.490301222,-0.345244765,2.727613211,-0.029817078,5.239364624,5.190929413,0.710345209,0.024626864,158.041
0.001337161,-0.00067689,0.005653953,0.001386157,0.123830602,0.491543531,-0.345584333,2.73277545,-0.029870534,5.239650249,5.190968513,0.712163031,0.02455006,158.051
0.001295517,-0.000663295,0.005388677,0.001442935,0.12276262,0.49277696,-0.346044511,2.737120152,-0.029901695,5.239946365,5.191020966,0.713962197,0.024474395,158.061
0.001206727,-0.000650509,0.004648336,0.001494125,0.121329188,0.493997753,-0.346458823,2.741245747,-0.029901,5.240253448,5.191086292,0.715739429,0.024400005,158.071
0.001084822,-0.000638852,0.003733499,0.001537072,0.119726092,0.495203376,-0.34673959,2.745331764,-0.029913904,5.240571976,5.191166401,0.71749419,0.024326917,158.081
0.000975656,-0.000628374,0.002690317,0.001569848,0.11797525,0.496391922,-0.347030193,2.749289036,-0.029920839,5.240902901,5.191260815,0.719226122,0.024255008,158.091
0.000860087,-0.000618909,0.001653181,0.001592509,0.11622642,0.497563064,-0.347201467,2.75328517,-0.029964106,5.24124527,5.191369534,0.720936179,0.024184229,158.101
0.000774033,-0.000610496,0.00045983,0.001603589,0.114355616,0.498715788,-0.347427785,2.757068396,-0.029992193,5.241600037,5.191493034,0.722624004,0.024114501,158.111
0.000703962,-0.000602893,-0.000710031,0.001602806,0.112490796,0.499849886,-0.347635597,2.760802507,-0.03002739,5.241966248,5.191631317,0.724289477,0.024045814,158.121
0.000630731,-0.000596097,-0.0019673,0.001589967,0.11055392,0.500965059,-0.347802728,2.764369011,-0.030057156,5.242345333,5.191784859,0.725932479,0.023978133,158.131
0.000612058,-0.000589692,-0.00290417,0.001565843,0.1087742,0.502061427,-0.348050833,2.767970324,-0.030087247,5.242735386,5.191952229,0.727552772,0.023911487,158.141
0.000499881,-0.000583738,-0.003939998,0.001533187,0.106952019,0.503140509,-0.347913176,2.771512747,-0.030196622,5.243137836,5.192134857,0.729152381,0.02384585,158.151
0.000440226,-0.00057884,-0.005740494,0.001484764,0.104504757,0.5041973,-0.347926408,2.774090052,-0.030248629,5.243553638,5.192333698,0.73072505,0.023781024,158.161
0.000387153,-0.000574565,-0.007350159,0.001419179,0.102000199,0.505229294,-0.347871184,2.776524067,-0.030301737,5.243981361,5.192548752,0.732267261,0.023717148,158.171
0.000341145,-0.000570773,-0.008468706,0.001340147,0.099621117,0.506236911,-0.347727716,2.778983355,-0.030369185,5.244421482,5.192780018,0.733779609,0.023654288,158.181
0.000308869,-0.000567307,-0.009301022,0.001251824,0.097279452,0.507221043,-0.347552955,2.781332254,-0.030443482,5.244874001,5.193027496,0.735263288,0.023592368,158.191
0.000323649,-0.000563945,-0.009930717,0.001155894,0.09494061,0.508181453,-0.347421646,2.783450127,-0.03052192,5.245339394,5.193291664,0.736717284,0.023531308,158.201
0.000393684,-0.000560144,-0.009889397,0.001057033,0.092924893,0.509120047,-0.347398996,2.785716295,-0.030592447,5.245815754,5.193571091,0.738142431,0.023471141,158.211
0.000423321,-0.000555713,-0.009395991,0.000961998,0.091200776,0.510040581,-0.347186387,2.788171291,-0.030716389,5.246304035,5.193865299,0.739542306,0.023411827,158.221
0.000400583,-0.000551487,-0.009731597,0.000867553,0.088918284,0.510941088,-0.346876442,2.789753199,-0.030821586,5.246805191,5.194176197,0.740913749,0.023353072,158.231
0.000384785,-0.000547335,-0.01024007,0.000768254,0.086406745,0.511817217,-0.346499234,2.790834904,-0.030936074,5.247318268,5.194503784,0.742249847,0.023294872,158.241
0.000385413,-0.000543292,-0.010420584,0.000665164,0.083884478,0.512667775,-0.34613204,2.791764975,-0.031025965,5.247843266,5.194849014,0.74354887,0.023237301,158.251
0.000432359,-0.000538992,-0.009834028,0.000564287,0.081690133,0.51349473,-0.345821828,2.792958736,-0.031118995,5.248379707,5.19520998,0.744813085,0.023180375,158.261
0.000510055,-0.00053406,-0.008588873,0.000473116,0.079875432,0.514301896,-0.345560223,2.794444084,-0.031221325,5.248927593,5.195586205,0.746046782,0.02312403,158.271
0.000489223,-0.000528971,-0.007823808,0.000393027,0.07784269,0.515090644,-0.345061272,2.795541525,-0.031339835,5.2494874,5.195979595,0.747251153,0.023068028,158.281
0.000515588,-0.000523745,-0.007373408,0.000317848,0.075606205,0.51585722,-0.344634712,2.796090603,-0.031448279,5.250059128,5.196388721,0.748420119,0.02301228,158.291
0.000555721,-0.000518229,-0.006623148,0.000248402,0.073484279,0.516601801,-0.344239801,2.796673059,-0.031532303,5.250641346,5.19681406,0.749553144,0.022956908,158.301
0.000637291,-0.000512107,-0.005151897,0.000190344,0.071806565,0.517327488,-0.343952537,2.797685385,-0.031599667,5.251233578,5.197254181,0.750653923,0.022901969,158.311
0.000741804,-0.000505002,-0.003109161,0.00015047,0.070596144,0.518039107,-0.343730331,2.799150229,-0.03167405,5.2518363,5.197707653,0.751728058,0.02284744,158.321
0.000844138,-0.000496847,-0.000996466,0.000131772,0.069631703,0.518740058,-0.34354949,2.800791264,-0.031749953,5.252448082,5.198174477,0.752779305,0.02279323,158.331
0.000918805,-0.000487815,0.000804407,0.000132692,0.068695731,0.51943177,-0.343358934,2.802372932,-0.031820085,5.253069878,5.198653221,0.753808498,0.022739289,158.341
0.000955111,-0.000478251,0.002150859,0.000149129,0.067654058,0.520113528,-0.343126357,2.803795099,-0.031877141,5.253700733,5.199145317,0.754814565,0.022685641,158.351
0.000958543,-0.000468517,0.003087319,0.000176673,0.066470772,0.52078414,-0.342850924,2.805079699,-0.03191679,5.254340649,5.199649811,0.755796313,0.022632347,158.361
0.000940932,-0.000458878,0.003730286,0.000211854,0.065176778,0.521442235,-0.342546076,2.806302786,-0.031938314,5.254990578,5.200167179,0.756753206,0.022579495,158.371
0.000913209,-0.000449482,0.004174054,0.000252299,0.063822903,0.522086978,-0.342225403,2.807529926,-0.031943515,5.255649567,5.200697899,0.757685661,0.022527175,158.381
0.000882167,-0.000440388,0.004453447,0.000296257,0.062445492,0.522718012,-0.341895998,2.808787584,-0.031934813,5.256318569,5.201241493,0.758594573,0.022475479,158.391
0.000850526,-0.000431614,0.004555799,0.000342039,0.06105487,0.523335218,-0.341557473,2.810063839,-0.031914216,5.256996632,5.201797485,0.759480894,0.022424495,158.401
0.000818688,-0.000423162,0.004453169,0.00038772,0.059641033,0.523938417,-0.341204703,2.811328888,-0.031883046,5.257684231,5.202366829,0.76034528,0.02237431,158.411
0.00078679,-0.000415033,0.004130627,0.000431148,0.058186747,0.524527252,-0.340831906,2.812551737,-0.031842191,5.258381844,5.20294857,0.76118815,0.022325024,158.421
0.000755818,-0.000407224,0.003599317,0.000470163,0.056679439,0.525101185,-0.340435356,2.813712597,-0.031792525,5.259088993,5.203543186,0.762009621,0.022276737,158.431
0.000727643,-0.000399716,0.002893914,0.000502851,0.055116743,0.5256598,-0.34001407,2.814804316,-0.031735234,5.259805202,5.2041502,0.762809694,0.022229558,158.441
0.000704419,-0.000392468,0.002061405,0.000527727,0.053505611,0.52620244,-0.339569122,2.815826178,-0.031671897,5.260531425,5.204770088,0.763588488,0.022183586,158.451
0.000687878,-0.000385422,0.001149479,0.000543783,0.051857933,0.526728749,-0.339102268,2.816779852,-0.031604402,5.261267185,5.205402851,0.764345944,0.022138922,158.461
0.000678907,-0.000378505,0.000199743,0.000550461,0.050186161,0.527238488,-0.338615149,2.817663908,-0.031534746,5.262012482,5.206048012,0.7650823,0.022095652,158.471
0.000677437,-0.000371641,-0.000753722,0.000547577,0.048500787,0.527731359,-0.33810851,2.818474293,-0.031464882,5.262767315,5.206706047,0.765797555,0.022053849,158.481
0.000686024,-0.000364747,-0.001669286,0.00053529,0.04681683,0.528207362,-0.33759436,2.819210529,-0.031394485,5.263532162,5.207376957,0.766491771,0.022013573,158.491
0.00070307,-0.000357711,-0.00247514,0.000514419,0.045175862,0.528666735,-0.337067634,2.819910765,-0.031328812,5.264305592,5.208059788,0.767165303,0.021974877,158.501
0.00071846,-0.000350517,-0.003224779,0.000485843,0.043541964,0.529109716,-0.336510629,2.8205266,-0.031269655,5.265089035,5.208755493,0.767818272,0.021937774,158.511
0.000729113,-0.000343199,-0.003979093,0.000449753,0.04186694,0.529536247,-0.335918307,2.820987463,-0.031217398,5.265881538,5.209463596,0.768450379,0.021902258,158.521
0.00073297,-0.000335817,-0.004740053,0.000406038,0.040128645,0.529945612,-0.335284829,2.821263075,-0.03117183,5.266683578,5.210184574,0.769060433,0.021868309,158.531
0.00073072,-0.000328436,-0.005465416,0.000354845,0.038332496,0.530337274,-0.334610462,2.821359873,-0.031132841,5.267494678,5.21091795,0.769647598,0.021835901,158.541
0.000724236,-0.000321108,-0.006107154,0.000296803,0.036496118,0.530710697,-0.333898097,2.8212955,-0.031101272,5.268315315,5.211664677,0.770210922,0.021804992,158.551
0.000714941,-0.000313866,-0.006636173,0.000232927,0.034635283,0.531065583,-0.333150357,2.821080208,-0.031078158,5.269145489,5.212424278,0.770749807,0.021775519,158.561
0.000670963,-0.000306894,-0.007096286,0.000164144,0.032758091,0.531401813,-0.332360894,2.820711613,-0.031096261,5.269985199,5.213197231,0.771263599,0.021747308,158.571
0.000625028,-0.000300404,-0.007438285,9.14E-05,0.030869545,0.531719148,-0.331536293,2.820188999,-0.031113489,5.270834446,5.213983059,0.771751761,0.021720089,158.581
0.000582164,-0.000294357,-0.007670987,1.58E-05,0.028961159,0.532017469,-0.330683917,2.819503069,-0.031139595,5.271692753,5.214782715,0.772213578,0.021693772,158.591
0.000538425,-0.000288749,-0.00779936,-6.16E-05,0.027029373,0.532296598,-0.329794288,2.818651915,-0.031173917,5.272560596,5.215595722,0.772648215,0.021668235,158.601
0.000494467,-0.000283586,-0.007822753,-0.000139758,0.025078198,0.532556295,-0.32886529,2.817638397,-0.031213839,5.2734375,5.216422081,0.773055136,0.021643367,158.611
0.000452768,-0.000278859,-0.007741201,-0.000217555,0.023115152,0.532796383,-0.327898562,2.816468716,-0.031257141,5.274323463,5.217261791,0.773433566,0.021619061,158.621
0.000394406,-0.000274604,-0.007524003,-0.000293877,0.021147767,0.533016741,-0.32689333,2.815151453,-0.031325743,5.275218964,5.21811533,0.773782969,0.021595187,158.631
0.000336043,-0.000270991,-0.007210492,-0.000367424,0.019180452,0.53321743,-0.325850785,2.813688278,-0.031388149,5.276123524,5.218982697,0.774102867,0.021571478,158.641
0.000293223,-0.000267878,-0.006836715,-0.00043752,0.017214064,0.533398509,-0.324784875,2.812082529,-0.031446628,5.277037621,5.219863892,0.774392784,0.021547887,158.651
0.000261379,-0.000265137,-0.006413325,-0.000503619,0.015247778,0.533559859,-0.323686898,2.810338974,-0.031500705,5.277960777,5.220758438,0.774652302,0.021524381,158.661
0.000240463,-0.00026266,-0.0059521,-0.00056529,0.013279366,0.533701479,-0.322554141,2.808466434,-0.031546891,5.278892517,5.221666813,0.774880946,0.021500941,158.671
0.000231877,-0.000260332,-0.005464411,-0.000622217,0.011307454,0.533823431,-0.321387738,2.806473732,-0.031582788,5.279833794,5.222589016,0.775078535,0.021477576,158.681
0.000236466,-0.000258022,-0.004962085,-0.000674199,0.009332045,0.533925593,-0.320189565,2.804368973,-0.031606864,5.280783653,5.22352457,0.775244832,0.021454331,158.691
0.000269447,-0.000255568,-0.00449105,-0.00072123,0.007355088,0.534008026,-0.318963438,2.802154779,-0.031623017,5.281742573,5.22447443,0.775379658,0.021431243,158.701
0.000334498,-0.000252545,-0.004086033,-0.000764052,0.00536669,0.534070611,-0.317697614,2.799845219,-0.031664409,5.282710552,5.225437641,0.775482953,0.021408102,158.711
0.000404413,-0.000248864,-0.003674732,-0.000802837,0.003369722,0.534113228,-0.316411644,2.797433853,-0.031681802,5.283687115,5.22641468,0.775554717,0.021384982,158.721
0.000481888,-0.000244442,-0.003241879,-0.000837393,0.001397679,0.534135938,-0.315100968,2.794965506,-0.031684618,5.284672737,5.227405071,0.775595129,0.021362048,158.731
0.000558806,-0.000239246,-0.002849791,-0.000867791,-0.000573183,0.534139037,-0.313751459,2.792413712,-0.03167573,5.285667419,5.22840929,0.775604487,0.021339428,158.741
0.000625077,-0.000233339,-0.002605676,-0.000895029,-0.002608768,0.53412205,-0.312347978,2.789700985,-0.031654723,5.286671162,5.229426861,0.775582552,0.021317251,158.751
0.00067693,-0.000226856,-0.002562197,-0.000920957,-0.004757152,0.534084082,-0.310886085,2.786770821,-0.031619981,5.287683487,5.230458736,0.775528252,0.021295654,158.761
0.000715952,-0.000219933,-0.002683985,-0.00094744,-0.007017016,0.53402406,-0.30936715,2.783631086,-0.031571973,5.288705349,5.231504917,0.775440514,0.021274773,158.771
0.000746304,-0.000212678,-0.002902838,-0.000975756,-0.00935973,0.533940852,-0.307796389,2.780317783,-0.03151305,5.289736271,5.232565403,0.775318503,0.021254737,158.781
0.000771359,-0.000205157,-0.003172598,-0.001006591,-0.011759456,0.533833921,-0.306177914,2.776855707,-0.031446356,5.29077673,5.233640194,0.775161803,0.021235639,158.791
0.000791927,-0.000197417,-0.003484561,-0.001040382,-0.014207607,0.533702672,-0.304511547,2.773241997,-0.031374548,5.291826248,5.234729767,0.774970114,0.021217551,158.801
0.000807071,-0.000189507,-0.003851058,-0.001077611,-0.016710227,0.533546686,-0.30279392,2.769456387,-0.031299349,5.292885303,5.235834122,0.77474308,0.02120053,158.811
0.000815884,-0.000181487,-0.004281694,-0.001118888,-0.019277526,0.53336525,-0.301021397,2.76547575,-0.031221827,5.293953896,5.236953259,0.774480045,0.021184618,158.821
0.000818381,-0.000173421,-0.004770221,-0.001164836,-0.021915058,0.533157766,-0.299191445,2.761286736,-0.031142792,5.295032024,5.238087654,0.774180234,0.021169845,158.831
0.000815839,-0.000165367,-0.005295941,-0.001215927,-0.024621138,0.53292346,-0.297303975,2.756886244,-0.03106297,5.29611969,5.239236832,0.773842871,0.021156229,158.841
0.000810037,-0.000157366,-0.005832625,-0.001272392,-0.02738896,0.532661796,-0.295360029,2.752275705,-0.03098304,5.297217369,5.240401745,0.773467243,0.021143785,158.851
0.000802596,-0.00014944,-0.006357075,-0.001334207,-0.030210473,0.532372057,-0.293360651,2.747456551,-0.03090344,5.298324585,5.241582394,0.773052514,0.021132508,158.861
0.000794847,-0.000141598,-0.006853502,-0.001401157,-0.033078518,0.532053828,-0.291306764,2.742426395,-0.030824099,5.299441338,5.242778301,0.772598088,0.0211224,158.871
0.000787518,-0.00013384,-0.007311751,-0.001472906,-0.035988361,0.531706691,-0.28919813,2.737181425,-0.030744858,5.300568104,5.243990421,0.77210325,0.02111345,158.881
0.000780956,-0.000126159,-0.007722203,-0.001549017,-0.038938012,0.531330228,-0.287034839,2.731719017,-0.030665092,5.301704884,5.245218277,0.771567345,0.021105656,158.891
0.000775765,-0.000118544,-0.008076007,-0.001628965,-0.041924294,0.530924022,-0.284817517,2.726036787,-0.030583976,5.3028512,5.246461868,0.770989537,0.021099016,158.901
0.000771955,-0.000110979,-0.008366585,-0.001712141,-0.044943538,0.530487776,-0.282544732,2.720134497,-0.030501084,5.30400753,5.247721672,0.770369232,0.021093529,158.911
0.00076646,-0.000103472,-0.008616846,-0.001798013,-0.04801004,0.530021012,-0.28020975,2.713992834,-0.030415313,5.305173874,5.248997688,0.769705653,0.021089198,158.921
0.000766418,-9.60E-05,-0.008804245,-0.001886135,-0.051112916,0.529523373,-0.277830362,2.70761466,-0.030323662,5.306349754,5.250290394,0.768997788,0.021086032,158.931
0.00077401,-8.85E-05,-0.008868534,-0.001975527,-0.054211099,0.52899462,-0.275410473,2.701050758,-0.030225772,5.307535648,5.251598835,0.76824528,0.021084057,158.941
0.000789518,-8.09E-05,-0.008790851,-0.002064811,-0.057281312,0.528435051,-0.272953183,2.694327354,-0.030120775,5.308731556,5.252923965,0.767447889,0.021083301,158.951
0.000812916,-7.31E-05,-0.008586356,-0.002152639,-0.060318608,0.527844966,-0.27046296,2.687446117,-0.030007349,5.309936523,5.254264832,0.766605675,0.021083802,158.961
0.000841201,-6.50E-05,-0.008280979,-0.002237876,-0.063325532,0.5272246,-0.267936498,2.680404663,-0.029884651,5.311151028,5.255621433,0.76571852,0.021085609,158.971
0.000868563,-5.67E-05,-0.007928706,-0.002319789,-0.066326961,0.526574254,-0.26536575,2.673179388,-0.029750966,5.312375546,5.256994247,0.764786303,0.021088779,158.981
0.000896602,-4.81E-05,-0.007548264,-0.002398071,-0.069332212,0.525893748,-0.26275757,2.665763378,-0.029604619,5.313608646,5.258382797,0.763808608,0.021093383,158.991
0.000925361,-3.92E-05,-0.007126224,-0.002472369,-0.072330534,0.52518326,-0.260114193,2.658180475,-0.029444998,5.314851761,5.259787083,0.762785077,0.021099495,159.001
0.000955984,-3.00E-05,-0.006671209,-0.002542248,-0.075319625,0.524442852,-0.257434785,2.6504426,-0.029274248,5.316103458,5.261207104,0.76171577,0.021107187,159.011
0.000990073,-2.05E-05,-0.006221556,-0.002607669,-0.078312479,0.523672462,-0.254716218,2.64252615,-0.029097119,5.317364693,5.26264286,0.760600388,0.021116482,159.021
0.001031444,-1.06E-05,-0.005823143,-0.00266883,-0.08133097,0.522872031,-0.251949281,2.634410381,-0.028921846,5.318634987,5.264093876,0.759438753,0.021127367,159.031
0.001083206,-3.03E-07,-0.005436984,-0.002726262,-0.084348246,0.522041261,-0.249148443,2.626127481,-0.028746855,5.319914341,5.265560627,0.758230329,0.02113976,159.041
0.001144851,1.06E-05,-0.004947816,-0.002779324,-0.087290436,0.521180749,-0.246333793,2.617795944,-0.02856623,5.321202755,5.267042637,0.75697571,0.021153653,159.051
0.001211056,2.21E-05,-0.004393314,-0.0028271,-0.090166464,0.52029115,-0.243503064,2.609412193,-0.028380319,5.322499752,5.268539429,0.755675972,0.021169076,159.061
0.0012736,3.43E-05,-0.003868915,-0.00286946,-0.09301959,0.51937294,-0.240647718,2.6009202,-0.028187968,5.323805809,5.270051479,0.754331768,0.021186067,159.071
0.00132621,4.71E-05,-0.003437712,-0.002907098,-0.095883422,0.51842612,-0.237761647,2.592279434,-0.027987052,5.325119972,5.271577835,0.752943158,0.021204686,159.081
0.001366655,6.03E-05,-0.003107728,-0.002941029,-0.098766632,0.517450512,-0.234843999,2.583486795,-0.027776502,5.326443195,5.273118496,0.751510203,0.021224998,159.091
0.001389049,7.38E-05,-0.002858154,-0.002972163,-0.101659052,0.516446054,-0.231889531,2.574563026,-0.027560299,5.327775002,5.274673939,0.750032842,0.021247072,159.101
0.001369842,8.73E-05,-0.0026251,-0.003000999,-0.104521535,0.515412688,-0.228836313,2.565559149,-0.027338536,5.329115391,5.276243687,0.748511493,0.021270964,159.111
0.001328135,0.000100474,-0.002427845,-0.003027658,-0.107361972,0.514350891,-0.225721747,2.556473494,-0.027104294,5.330465317,5.277828693,0.746946991,0.021296697,159.121
0.001277303,0.000113166,-0.002343833,-0.003052966,-0.110225566,0.513260543,-0.222569808,2.547243595,-0.026864165,5.33182478,5.279428959,0.745339632,0.021324271,159.131
0.001220872,0.00012531,-0.002384556,-0.00307818,-0.113127597,0.512141287,-0.219383866,2.537848949,-0.026619256,5.333194256,5.281044483,0.743689179,0.021353679,159.141
0.001163279,0.000136874,-0.002505621,-0.003104326,-0.116050772,0.510992885,-0.216168284,2.528312683,-0.026370762,5.334572792,5.282674789,0.741995573,0.021384908,159.151
0.001109215,0.000147873,-0.002658391,-0.003131925,-0.118970603,0.509815216,-0.212929294,2.518665075,-0.026120592,5.335961342,5.284320354,0.74025923,0.021417931,159.161
0.001061414,0.000158359,-0.002821515,-0.003161151,-0.121873312,0.50860846,-0.209670991,2.508917809,-0.025870681,5.337358952,5.285980225,0.738480449,0.02145271,159.171
0.001043565,0.00016851,-0.002952709,-0.003191892,-0.124760196,0.507372677,-0.206397519,2.499066353,-0.025632173,5.338766098,5.287654877,0.736659825,0.021489121,159.181
0.001026204,0.000178486,-0.003125788,-0.003224194,-0.127634764,0.506108105,-0.203099892,2.489084482,-0.025405064,5.340182781,5.289343834,0.734797657,0.021526998,159.191
0.001010332,0.00018829,-0.003339349,-0.003258498,-0.130505145,0.504814744,-0.199780732,2.47896862,-0.025177173,5.341608047,5.291047096,0.732894123,0.021566344,159.201
0.000997487,0.000197947,-0.003578384,-0.003295127,-0.133373022,0.503492713,-0.196442202,2.468718052,-0.024950402,5.34304285,5.292764187,0.730949342,0.021607136,159.211
0.000986001,0.000207478,-0.003839489,-0.003334305,-0.13624382,0.502141953,-0.193082586,2.458328962,-0.024724949,5.344486713,5.294495583,0.728963435,0.021649351,159.221
0.000976024,0.000216897,-0.004114755,-0.003376227,-0.139119327,0.500762403,-0.189706102,2.44779563,-0.0244995,5.345939159,5.29624033,0.72693646,0.021692973,159.231
0.000969512,0.000226228,-0.004401466,-0.003420964,-0.142001927,0.499354094,-0.18631123,2.437108517,-0.024276925,5.347400665,5.297998428,0.724868596,0.021737987,159.241
0.00097577,0.000235555,-0.004798167,-0.003469261,-0.144957408,0.49791649,-0.182876378,2.426172495,-0.02407342,5.348870754,5.299770355,0.722759128,0.021784266,159.251
0.00099706,0.000245024,-0.005105599,-0.003521253,-0.147869423,0.496449441,-0.179438725,2.415123701,-0.023877632,5.350349426,5.301555157,0.720607758,0.02183165,159.261
0.00103073,0.000254774,-0.005217039,-0.003575273,-0.15067029,0.494953841,-0.176008731,2.404069424,-0.023684222,5.351836681,5.30335331,0.718415618,0.021880105,159.271
0.001071934,0.000264902,-0.005201813,-0.003629658,-0.153390795,0.493430704,-0.172581807,2.392965317,-0.023493454,5.353332043,5.30516386,0.71618396,0.021929614,159.281
0.001111728,0.000275438,-0.005174027,-0.003683776,-0.156092718,0.491880477,-0.169143215,2.381726027,-0.023304354,5.35483551,5.306986332,0.713913322,0.021980166,159.291
0.001147965,0.000286347,-0.005171512,-0.003737819,-0.158803821,0.490303159,-0.16569753,2.370311022,-0.023111809,5.356346607,5.308821201,0.711603403,0.022031771,159.301
0.001179839,0.000297593,-0.005140769,-0.003791767,-0.161496848,0.488698751,-0.162247792,2.358762741,-0.022912908,5.357865334,5.310667992,0.709254086,0.022084475,159.311
0.001207534,0.00030913,-0.0050404,-0.003845074,-0.164146766,0.48706764,-0.15879783,2.347120285,-0.022706483,5.359391689,5.312525749,0.706865728,0.022138337,159.321
0.001230205,0.000320914,-0.004876589,-0.003897043,-0.166752026,0.485410243,-0.155347064,2.335388184,-0.022492882,5.360925198,5.314394951,0.704438865,0.022193411,159.331
0.00124686,0.00033289,-0.004682358,-0.003947214,-0.16932644,0.483726949,-0.151895568,2.323548555,-0.022271767,5.362465858,5.31627512,0.701973915,0.022249756,159.341
0.001370603,0.000345206,-0.004074412,-0.003994646,-0.171686351,0.482018352,-0.148952708,2.311715126,-0.02191619,5.364013195,5.318165302,0.699471295,0.022307452,159.351
0.002123943,0.000362982,0.00328586,-0.004003834,-0.169487044,0.480306745,-0.147557423,2.304703951,-0.021481531,5.365555286,5.320050716,0.696953595,0.022367762,159.361
0.002662032,0.000386688,0.013391456,-0.00391683,-0.164556488,0.478637129,-0.145948812,2.301481485,-0.021038344,5.367096424,5.321928501,0.694476545,0.022431428,159.371
0.003061519,0.000415186,0.020485748,-0.003741962,-0.160246164,0.477015644,-0.144184709,2.29718852,-0.020677809,5.368638039,5.32379961,0.692043722,0.022497861,159.381
0.003140581,0.000445963,0.022171909,-0.00352618,-0.158614546,0.475422949,-0.141948819,2.289592266,-0.020323498,5.370180607,5.325668335,0.689627111,0.022566749,159.391
0.003030356,0.000476737,0.021227378,-0.003310812,-0.158544898,0.473836422,-0.139438584,2.280435801,-0.019940775,5.371722221,5.327536583,0.687198281,0.022638477,159.401
0.00275784,0.000505037,0.019141236,-0.003112522,-0.159543812,0.472244203,-0.13682279,2.270835876,-0.019463299,5.373267174,5.329409122,0.684749663,0.022713358,159.411
0.002502487,0.00053097,0.018235235,-0.002928894,-0.160019815,0.470644355,-0.134317711,2.262529135,-0.018999409,5.374813557,5.331284046,0.682286441,0.022791581,159.421
0.002165908,0.000553882,0.017107714,-0.002754331,-0.160621747,0.469039589,-0.131640837,2.254601717,-0.018601149,5.376364231,5.333161831,0.679819763,0.022872876,159.431
0.001839949,0.000573193,0.014646938,-0.002598522,-0.161928773,0.467424959,-0.129138067,2.245919228,-0.018196803,5.377919674,5.335044384,0.677347064,0.022956645,159.441
